event_id,date,year,quarter,day_index,era,product_family,product,event_type,title_en,title_zh,summary_en,summary_zh,importance,node_tier,lifecycle,map_region,map_lane,glyph,pixel_icon,x_hint,y_hint,source_name,source_url,source_kind,coverage_status,confidence,tags
evt-20260526-gpt-5-3-codex-and-gpt-5-2-deprecated,2026-05-26,2026,Q2,1273,Unified Intelligence,agents_research,GPT-5.5,deprecation,GPT-5.3-Codex and GPT-5.2 deprecated,GPT-5.3-Codex and GPT-5.2 已棄用,"GPT-5.3-Codex and GPT-5.2 are now deprecated as user-selectable models in Codex for users signed in with ChatGPT. API-key workflows aren’t affected. Use a current Codex model, such as GPT-5.5, GPT-5.4, or GPT-5.4 mini. See Codex models for model availability and Codex pricing for credit rates.",Codex Changelog 在 2026-05-26 記錄了棄用與遷移、Codex 編碼代理、定價與用量相關更新；完整版本與修正內容見官方英文摘要。,4,major,deprecated,Agentic Frontier,2,>,compass,3468,429,Codex Changelog,https://developers.openai.com/codex/changelog/,developer_changelog,complete,high,"[""agents_research"",""deprecation"",""GPT-5.5"",""codex"",""release-notes""]"
evt-20260527-mcp-apps-tool-lifecycle-updates,2026-05-27,2026,Q2,1274,Unified Intelligence,developer_platform,Apps SDK,launch,MCP Apps tool lifecycle updates,MCP Apps tool lifecycle updates 更新,"Fixes & improvements window.openai.toolResponseMetadata now preserves the canonical MCP tool result envelope, including hidden meta , when ChatGPT launches widgets. For tools that need user approval, ChatGPT now delivers widget tool input through the MCP Apps ui/notifications/tool-input lifecycle after approval instead of preloading it into the initial widget globals.",Apps SDK Changelog 在 2026-05-27 記錄了代理與工具調用、可靠性與效能修正相關更新；完整版本與修正內容見官方英文摘要。,4,major,active,Toolsmith Harbor,3,#,terminal,3470,600,Apps SDK Changelog,https://developers.openai.com/apps-sdk/changelog/,developer_changelog,complete,high,"[""developer_platform"",""launch"",""Apps SDK"",""apps-sdk"",""chatgpt-apps"",""mcp""]"
evt-20260528-released-chat-latest-snapshot-which-points-to-the-latest-i,2026-05-28,2026,Q2,1275,Unified Intelligence,models_reasoning,Model Platform,model_release,Released chat-latest snapshot which points to the latest Instant model currently used in ChatGPT.,模型發布：Model Platform,"Released chat-latest snapshot which points to the latest Instant model currently used in ChatGPT. We recommend leveraging GPT-5.5 for production API usage, but feel free to use this model to test the latest improvements for chat use cases. The underlying model snapshot will be regularly updated. Read more here .",推出：chat-latest snapshot which points to latest Instant 模型 currently used in ChatGPT。OpenAI 將此列為 2026-05-28 的更新；重點涉及平台功能與可用性，模型、端點與參數名稱依官方英文保留。,5,landmark,active,Model Mountains,1,^,peak,3473,323,OpenAI API Changelog,https://developers.openai.com/api/docs/changelog,official_changelog,corroborated,high,"[""models_reasoning"",""model_release"",""Model Platform"",""api"",""models"",""update""]"
evt-20260528-canvas-removed-from-gpt-5-5-instant-and-thinking,2026-05-28,2026,Q2,1275,Unified Intelligence,models_reasoning,GPT-5.5,retirement,Canvas removed from GPT-5.5 Instant and Thinking,Canvas 自 GPT-5.5 Instant 與 Thinking 中移除,Canvas stopped being available in GPT-5.5 Instant and GPT-5.5 Thinking as writing and coding blocks moved those workflows into chat; paid users retained temporary legacy-model access.,由於寫作與程式碼區塊將這些工作流程移至聊天中，Canvas 不再支援 GPT-5.5 Instant 與 GPT-5.5 Thinking；付費使用者仍可暫時存取舊版模型。,4,major,retired,Model Mountains,1,^,peak,3473,280,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""models_reasoning"",""retirement"",""GPT-5.5"",""2026"",""gpt-5.5"",""models-reasoning""]"
evt-20260528-retiring-openai-o3-and-gpt-4-5,2026-05-28,2026,Q2,1275,Unified Intelligence,models_reasoning,GPT-4.5,deprecation,Retiring OpenAI o3 and GPT-4.5,退役 OpenAI o3 與 GPT-4.5,"Today, we’re continuing to retire older models with limited usage in ChatGPT so we can better serve our newer, most capable models. OpenAI o3 will be retired from ChatGPT on August 26, 2026 following a 90-day sunset period, and GPT-4.5 will be retired from ChatGPT on June 26, 2026 following a 30-day sunset period. These models are currently available to paid users only via model settings. These changes apply to ChatGPT only; there ar…",今日，我們持續退役 ChatGPT 中使用率較低的舊模型，以便更完善地服務較新且能力最強的模型。OpenAI o3 將在 90 天停止服務期後，於 2026 年 8 月 26 日自 ChatGPT 退役；GPT-4.5 則將在 30 天停止服務期後，於 2026 年 6 月 26 日自 ChatGPT 退役。,4,major,deprecated,Model Mountains,1,^,peak,3473,327,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,corroborated,high,"[""models_reasoning"",""deprecation"",""GPT-4.5"",""2026"",""gpt-4.5"",""models-reasoning""]"
evt-20260529-usage-profiles-in-codex,2026-05-29,2026,Q2,1276,Unified Intelligence,agents_research,Codex,pricing_quota,Usage profiles in Codex,Codex 使用設定檔,Codex added usage profiles to help users understand and manage how work consumes included plan capacity.,Codex 新增了使用設定檔，協助使用者了解並管理工作如何消耗包含的方案容量。,4,major,active,Agentic Frontier,2,>,compass,3475,481,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""agents_research"",""pricing_quota"",""Codex"",""2026"",""agents-research"",""codex""]"
evt-20260602-build-and-deploy-websites-with-sites,2026-06-02,2026,Q2,1280,Unified Intelligence,agents_research,ChatGPT Sites,launch,Build and deploy websites with Sites,建置並部署 websites with Sites,"Sites is now available in preview in the Codex app. Use the Sites plugin to create, save, deploy, and inspect websites, dashboards, internal tools, web apps, and games hosted by OpenAI. Open Sites in the app sidebar to return to your projects and manage hosted environment variables and secrets. ChatGPT Business workspaces include Sites by default. ChatGPT Enterprise admins can enable Sites for the appropriate roles through role-based…",Codex Changelog 在 2026-06-02 記錄了Codex 編碼代理、代理與工具調用、企業管理控制相關更新；完整版本與修正內容見官方英文摘要。,5,landmark,active,Agentic Frontier,2,>,compass,3486,498,Codex Changelog,https://developers.openai.com/codex/changelog/,developer_changelog,complete,high,"[""agents_research"",""launch"",""ChatGPT Sites"",""codex"",""release-notes""]"
evt-20260602-chatgpt-sites-preview-and-role-specific-codex-plugins,2026-06-02,2026,Q2,1280,Unified Intelligence,enterprise_vertical,ChatGPT Sites,launch,ChatGPT Sites preview and role-specific Codex plugins,ChatGPT Sites 預覽與角色型 Codex Plugins,Enterprise and Edu received a preview of workspace-internal ChatGPT Sites plus role-specific Codex plugins and a wider plugin catalog under workspace controls.,Enterprise 與 Edu 獲得工作區內部 ChatGPT Sites 預覽、角色型 Codex plugins 與受控的更大 plugin 目錄。,5,landmark,research_preview,Enterprise Citadel,7,H,citadel,3486,1219,ChatGPT Enterprise & Edu — Release Notes,https://help.openai.com/en/articles/10128477-chatgpt-enterprise-edu-release-notes,help_center_release_notes,parsed,high,"[""enterprise_vertical"",""launch"",""ChatGPT Sites"",""enterprise"",""plugins"",""sites""]"
evt-20260603-agent-builder-deprecation,2026-06-03,2026,Q2,1281,Unified Intelligence,safety_lifecycle,Agent Platform,deprecation,Agent Builder deprecation,Agent Builder 棄用公告,"On June 3, 2026, we notified developers using Agent Builder that the product is being deprecated. ChatKit remains available. See Migrate from Agent Builder to continue with the Agents SDK or ChatGPT Workspace Agents. Schedule/replacements: Date Update; June 3, 2026 Deprecation announced for Agent Builder.; Nov 30, 2026 Agent Builder is scheduled to shut down.",OpenAI 於 2026-06-03 公告 Agent Builder 的棄用或下線時程，並列出替代方案與遷移方向。,4,major,deprecated,Safety Wall,9,!,shield,3488,1496,OpenAI API Deprecations,https://developers.openai.com/api/docs/deprecations#2026-06-03-agent-builder,official_deprecation_registry,complete,high,"[""safety_lifecycle"",""deprecation"",""Agent Platform"",""agent-platform"",""api""]"
evt-20260604-lockdown-mode-is-now-available-to-all-logged-in-users,2026-06-04,2026,Q2,1282,Unified Intelligence,safety_lifecycle,Deep Research,safety,Lockdown Mode is now available to all logged-in users,鎖定模式現已開放給所有登入使用者,"Lockdown Mode is now available to all logged-in users across account types and workspaces. It is an optional opt-in advanced security setting that limits access to the web and external services to help reduce the risk of data exfiltration from prompt injection attacks. When Lockdown Mode is on, ChatGPT restricts network-enabled capabilities such as live web browsing, deep research, agent mode, file downloads, and some web-derived ima…",鎖定模式 (Lockdown Mode) 現已開放給各類帳號與工作空間的所有登入使用者。這是一項可選用的進階安全設定，會限制對網路與外部服務的存取，以降低提示詞注入攻擊導致資料外洩的風險。,4,major,active,Safety Wall,9,!,shield,3491,1512,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""safety_lifecycle"",""safety"",""Deep Research"",""2026"",""chatgpt"",""safety-lifecycle""]"
evt-20260604-rolling-out-ads-in-the-uk,2026-06-04,2026,Q2,1282,Unified Intelligence,search_commerce,ChatGPT Enterprise & Edu,availability,Rolling out ads in the UK,於英國推出廣告,"We're beginning to roll out ads for users on Free and Go plans in the UK. Plus, Pro, Business, Enterprise, and Education plans will remain ad-free.",OpenAI 於 2026-06-04 為 ChatGPT Enterprise & Edu 調整方案、額度或計費；此節點依官方發布記錄整理，完整能力、適用方案與限制請見來源。,4,major,active,Commerce Bazaar,6,$,shop,3491,1078,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""search_commerce"",""availability"",""ChatGPT Enterprise & Edu"",""2026"",""chatgpt"",""search-commerce""]"
evt-20260611-codex-updates,2026-06-11,2026,Q2,1289,Unified Intelligence,agents_research,Codex,launch,Codex updates,推出：Codex updates,"We’ve made several Codex updates, including: Eligible Plus and Pro users now have rate-limit reset banking, including one free reset at launch and the ability to send referral invitations form within the Codex app. When an eligible recipient sends their first Codex message, both people receive a banked rate-limit reset. Banked resets are usable for 30 days after they are granted. Learn more in Invite friends and coworkers and review…",OpenAI 於 2026-06-11 為 Codex 推出新產品或能力；此節點依官方發布記錄整理，完整能力、適用方案與限制請見來源。,4,major,active,Agentic Frontier,2,>,compass,3509,442,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,parsed,high,"[""agents_research"",""launch"",""Codex""]"
evt-20260611-gpt-5-and-o3-model-deprecations-deprecation,2026-06-11,2026,Q2,1289,Unified Intelligence,safety_lifecycle,Model Platform,deprecation,GPT-5 and o3 model deprecations deprecation,淘汰通知：GPT-5 and o3 model deprecations,"On June 11, 2026, we notified developers using older GPT-5 and o3 model snapshots of their deprecation and removal from the API on December 11, 2026. Schedule/replacements: Dec 11, 2026 gpt-5-2025-08-07 gpt-5.5; Dec 11, 2026 gpt-5-mini-2025-08-07 gpt-5.4-mini; Dec 11, 2026 gpt-5-nano-2025-08-07 gpt-5.4-nano; Dec 11, 2026 gpt-5-pro-2025-10-06 gpt-5.5-pro; Dec 11, 2026 o3-2025-04-16 gpt-5.5; Dec 11, 2026 o3-pro-2025-06-10 gpt-5.5-pro",OpenAI 於 2026-06-11 公告 GPT-5 and o3 model deprecations 的棄用或下線時程，並列出替代方案與遷移方向。,4,major,deprecated,Safety Wall,9,!,shield,3509,1518,OpenAI API Deprecations,https://developers.openai.com/api/docs/deprecations#2026-06-11-gpt-5-and-o3-model-deprecations,official_deprecation_registry,corroborated,high,"[""safety_lifecycle"",""deprecation"",""Model Platform"",""api"",""model-platform""]"
evt-20260612-retiring-gpt-5-2-models,2026-06-12,2026,Q2,1290,Unified Intelligence,models_reasoning,GPT-5.2,retirement,Retiring GPT-5.2 models,停用 GPT-5.2 模型,"As of June 12, 2026, GPT-5.2 models are no longer available in ChatGPT. This applies to GPT-5.2 Instant, GPT-5.2 Thinking, and GPT-5.2 Pro. Existing conversations that used GPT-5.2 will automatically continue on the corresponding GPT-5.5 model. GPT-5.5 models remain available in ChatGPT. This retirement was previously announced with the release of GPT-5.3 Instant. Models will generally remain available in ChatGPT for 90 days after a…",自 2026 年 6 月 12 日起，GPT-5.2 模型不再於 ChatGPT 中提供。這適用於 GPT-5.2 Instant、GPT-5.2 Thinking 以及 GPT-5.2 Pro。使用過 GPT-5.2 的現有對話將自動在對應的 GPT-5.5 模型上繼續。GPT-5.5 模型仍可在 ChatGPT 中使用。,4,major,retired,Model Mountains,1,^,peak,3511,282,ChatGPT — Release Notes,https://help.openai.com/en/articles/6825453-chatgpt-release-notes,help_center_release_notes,complete,high,"[""models_reasoning"",""retirement"",""GPT-5.2"",""2026"",""gpt-5.2"",""models-reasoning""]"
